22-09-21 18:23:45.836 - INFO: Train epoch 5: [  800/16574 (5%)] Loss: 1.1686 | MSE loss: 0.0039 | Bpp loss: 0.2739 | Aux loss: 7737.49
22-09-21 18:23:52.631 - INFO: Train epoch 5: [ 1600/16574 (10%)] Loss: 0.7514 | MSE loss: 0.0021 | Bpp loss: 0.2623 | Aux loss: 7929.27
22-09-21 18:23:57.739 - INFO: Train epoch 5: [ 2400/16574 (14%)] Loss: 0.7281 | MSE loss: 0.0020 | Bpp loss: 0.2726 | Aux loss: 8037.37
22-09-21 18:24:02.839 - INFO: Train epoch 5: [ 3200/16574 (19%)] Loss: 1.1371 | MSE loss: 0.0036 | Bpp loss: 0.3244 | Aux loss: 8258.58
22-09-21 18:24:07.919 - INFO: Train epoch 5: [ 4000/16574 (24%)] Loss: 0.7664 | MSE loss: 0.0022 | Bpp loss: 0.2701 | Aux loss: 8347.17
22-09-21 18:24:13.025 - INFO: Train epoch 5: [ 4800/16574 (29%)] Loss: 1.0417 | MSE loss: 0.0034 | Bpp loss: 0.2763 | Aux loss: 8429.21
22-09-21 18:24:18.139 - INFO: Train epoch 5: [ 5600/16574 (34%)] Loss: 1.3276 | MSE loss: 0.0046 | Bpp loss: 0.2842 | Aux loss: 8643.98
22-09-21 18:24:23.236 - INFO: Train epoch 5: [ 6400/16574 (39%)] Loss: 0.7864 | MSE loss: 0.0023 | Bpp loss: 0.2743 | Aux loss: 8768.31
22-09-21 18:24:28.360 - INFO: Train epoch 5: [ 7200/16574 (43%)] Loss: 0.7721 | MSE loss: 0.0022 | Bpp loss: 0.2770 | Aux loss: 8930.70
22-09-21 18:24:33.473 - INFO: Train epoch 5: [ 8000/16574 (48%)] Loss: 0.7598 | MSE loss: 0.0021 | Bpp loss: 0.2782 | Aux loss: 9124.44
22-09-21 18:24:38.583 - INFO: Train epoch 5: [ 8800/16574 (53%)] Loss: 1.2268 | MSE loss: 0.0040 | Bpp loss: 0.3113 | Aux loss: 9345.51
